ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
188836051,Cheops Pyramide,25175966,83311143,1323682,709979,285764,469450,7430104,320939,9216236,7751043,0,4552067262,751419894,39576,[LV21]Lords of Valinor
189236516,ᴿᶝ年华,24954777,2290337,936926,56107,169818,48265,162204,6219,442613,168423,0,3831273165,48671853,3004,[LG21]Lords of Gondor
188912287,ᴸʳgCoelho,24913398,44202573,948566,2043756,931311,1116370,3378778,183897,7654112,3562675,0,2494347824,113818904,7678,[LV21]Lords of Valinor
146179581,lupepvp,24791455,17722759,715194,253956,122446,45339,1450942,136815,2009498,1587757,0,5462679406,308915418,16479,[LV21]Lords of Valinor
188899189,QuantSist,24577096,1720057,385409,11628,68715,76283,127517,0,284143,127517,0,2159582171,296458,5621,[LG21]Lords of Gondor
185094982,Phi Dương F2P,24526392,39128186,2000294,2842133,5213473,4099201,1025931,73835,13254573,1099766,0,2125385525,147926355,5614,[LV21]Lords of Valinor
188319008,ᴸᵛКэп21,24483757,10075514,29597,216150,128394,92909,914970,12708,1365131,927678,0,2233408969,0,10987,[LG21]Lords of Gondor
188324838,ХОНДА,24471753,7990779,1618420,319927,430706,215833,601619,9293,1577378,610912,0,2525810483,122738819,6024,[LR21]Lords of Rohan
188937309,Velikiy Govard,24353988,9823194,638326,125640,141509,280242,795672,21868,1364931,817540,0,2774177563,125678023,5287,[LG21]Lords of Gondor
184845080,ᴸᵛSCAR德,23941464,63188444,854502,232083,317473,201813,5508015,330984,6590368,5838999,0,3960150272,46674299,28950,[LV21]Lords of Valinor
188840841,ᴸᵛNotZach,23891599,32967064,548532,661641,826162,444933,2566324,186972,4686032,2753296,0,1695142429,107725390,4683,[LV21]Lords of Valinor
188376202,ᴵᴾ云霄,23850217,6580450,1214571,147461,159504,83670,521541,34093,946269,555634,0,2594984100,17020000,4283,[LV21]Lords of Valinor
181974650,IDEM City,23791400,2030305,1163258,142285,141908,58538,141798,3295,487824,145093,0,3776027518,86095121,2071,[LG21]Lords of Gondor
184872506,ᴾᴿF A J A R,23766513,81330450,1396757,2282220,2097345,3030279,6197714,129053,13736611,6326767,0,3250277163,28252952,13422,[LG21]Lords of Gondor
